Customer ID,MonetaryValue,Frequency,Recency,Cluster
16518.0,475.05,2,57,1
16519.0,327.68,3,1,1
16520.0,1427.57,4,1,3
16521.0,1136.36,3,51,3
16522.0,433.36,2,71,1
16523.0,2497.86,7,51,2
16524.0,306.19,2,82,1
16526.0,426.85,1,220,0
16527.0,1004.88,1,60,1
16529.0,1531.55,3,113,3
16530.0,48.349999999999994,1,304,0
16531.0,1053.74,4,17,3
16532.0,2007.84,2,67,3
16534.0,635.9,1,278,0
16535.0,358.28999999999996,1,21,1
16537.0,10.55,1,277,0
16538.0,395.07,3,177,0
16539.0,2343.2,7,9,2
16540.0,205.75,1,50,1
16541.0,424.03,1,371,0
16542.0,137.7,1,37,1
16543.0,292.21,1,227,0
16544.0,376.70000000000005,4,155,1
16545.0,350.52,1,11,1
16547.0,104.25999999999999,1,182,0
16548.0,30.15,1,235,0
16551.0,1315.0,4,59,3
16552.0,95.29,1,9,1
16554.0,2004.6200000000001,5,22,3
16555.0,1629.79,4,141,3
16559.0,175.0,1,33,1
16560.0,2206.9700000000003,6,33,2
16562.0,223.85999999999999,1,112,1
16563.0,3334.82,5,36,2
16564.0,87.8,1,205,0
16565.0,599.35,3,42,1
16568.0,1020.9000000000001,2,63,1
16569.0,1331.03,4,267,0
16570.0,3695.91,10,15,2
16571.0,2827.05,7,31,2
16574.0,850.34,2,59,1
16576.0,540.87,2,56,1
16577.0,380.0,1,302,0
16578.0,156.6,1,262,0
16579.0,295.05,1,61,1
16583.0,297.95,2,9,1
16584.0,2220.09,3,68,3
16585.0,341.59,2,229,0
16586.0,998.83,2,80,1
16588.0,1361.28,4,22,3
16589.0,153.12,1,86,1
16590.0,605.9,2,36,1
16593.0,741.11,5,26,3
16595.0,1397.59,4,12,3
16596.0,329.48,3,2,1
16599.0,172.8,1,21,1
16600.0,1339.89,7,10,2
16601.0,434.3,2,26,1
16602.0,235.25,1,24,1
16604.0,432.45,2,198,0
16605.0,60.48,1,360,0
16606.0,357.66,2,40,1
16607.0,2359.16,11,35,2
16608.0,1286.6200000000001,2,89,3
16611.0,1655.64,5,39,3
16612.0,2057.77,5,15,2
16614.0,673.6,2,38,1
16615.0,291.5,1,262,0
16619.0,1712.1200000000001,3,19,3
16620.0,1579.97,4,25,3
16622.0,225.4,1,179,0
16623.0,885.79,3,37,3
16625.0,1320.95,4,58,3
16628.0,130.05,2,43,1
16630.0,106.80000000000001,1,43,1
16631.0,1892.52,7,117,2
16632.0,406.4,2,121,1
16634.0,1596.71,5,8,3
16635.0,473.0,1,42,1
16638.0,749.8100000000001,6,4,3
16639.0,490.47,1,45,1
16640.0,179.4,1,33,1
16641.0,323.40000000000003,1,337,0
16642.0,389.12,1,51,1
16643.0,435.6,1,58,1
16645.0,160.39,1,371,0
16646.0,678.8,1,85,1
16647.0,327.84,2,78,1
16648.0,382.14,2,91,1
16649.0,306.58000000000004,1,156,0
16650.0,1397.69,6,56,3
16651.0,136.2,1,222,0
16654.0,1110.2,5,4,3
16655.0,2633.74,7,47,2
16658.0,680.83,5,4,3
16660.0,611.9000000000001,3,58,1
16661.0,932.76,4,176,3
16662.0,151.05,1,30,1
16663.0,165.0,1,365,0
16664.0,109.2,1,205,0
16666.0,98.73,1,257,0
16668.0,555.7,7,23,3
16673.0,171.13,1,315,0
16675.0,608.86,2,77,1
16676.0,769.78,2,38,1
16677.0,880.62,2,47,1
16679.0,663.31,3,2,1
16680.0,637.75,2,164,0
16681.0,151.5,1,277,0
16683.0,320.25,1,169,0
16686.0,1921.19,9,25,2
16687.0,157.63,1,26,1
16690.0,127.45,2,29,1
16691.0,178.83,2,54,1
16692.0,638.6999999999999,2,44,1
16693.0,701.62,3,47,1
16694.0,98.30000000000001,1,359,0
16695.0,191.9,2,197,0
16699.0,994.6,7,16,3
16702.0,1109.53,4,51,3
16704.0,664.16,2,254,0
16707.0,533.41,4,36,3
16711.0,1217.45,4,15,3
16712.0,621.5600000000001,2,37,1
16714.0,368.27,1,306,0
16715.0,323.8,1,198,0
16716.0,1248.48,1,266,0
16717.0,3127.85,9,2,2
16718.0,3006.08,5,5,2
16719.0,2169.13,8,4,2
16720.0,413.79,2,12,1
16723.0,654.96,2,79,1
16724.0,147.35,1,40,1
16725.0,1052.14,8,7,2
16726.0,705.14,2,19,1
16727.0,1121.45,3,28,3
16731.0,170.3,1,284,0
16732.0,3783.89,3,39,2
16733.0,259.68,1,165,0
16736.0,2956.56,5,141,2
16737.0,417.59999999999997,1,213,0
16739.0,463.43,1,172,0
16740.0,226.91,1,31,1
16741.0,173.06,1,261,0
16743.0,1999.02,7,92,2
16748.0,2121.43,9,24,2
16752.0,207.5,1,8,1
16755.0,1389.25,4,103,3
16756.0,1072.97,6,40,3
16757.0,163.65,1,45,1
16760.0,228.0,1,66,1
16763.0,352.85,1,374,0
16765.0,420.75,1,18,1
16767.0,2476.85,4,54,2
16768.0,1220.48,6,19,3
16769.0,755.51,3,114,1
16770.0,1152.63,5,8,3
16771.0,1690.49,5,93,3
16772.0,3698.0499999999997,3,59,2
16773.0,249.65,2,72,1
16774.0,905.96,4,59,3
16775.0,1361.23,6,3,3
16776.0,220.97,1,51,1
16777.0,1069.56,3,49,3
16780.0,174.16,1,43,1
16781.0,623.0,2,8,1
16783.0,391.95,1,72,1
16784.0,784.73,4,12,3
16785.0,533.78,1,45,1
16786.0,51.839999999999996,1,29,1
16787.0,1017.53,4,33,3
16788.0,1334.54,3,40,3
16791.0,2251.85,8,19,2
16792.0,513.08,3,19,1
16794.0,856.1999999999999,5,16,3
16795.0,2062.41,3,1,3
16797.0,1802.02,5,29,3
16798.0,841.16,3,190,0
16799.0,452.78000000000003,2,68,1
16802.0,582.61,2,315,0
16805.0,615.75,2,213,0
16807.0,1002.29,3,106,3
16809.0,812.74,4,68,3
16810.0,532.5,1,56,1
16812.0,1912.65,3,14,3
16815.0,406.02,2,89,1
16817.0,1200.15,5,4,3
16819.0,182.59,2,101,1
16821.0,113.35,1,17,1
16822.0,181.39,1,322,0
16823.0,1884.71,6,23,2
16824.0,225.6,1,29,1
16825.0,1051.71,3,14,3
16827.0,387.18,5,29,3
16829.0,316.1,1,24,1
16830.0,881.59,3,78,3
16831.0,91.8,1,200,0
16832.0,218.45999999999998,2,64,1
16833.0,1302.51,2,75,3
16834.0,485.5,1,310,0
16835.0,1357.56,5,9,3
16836.0,530.5,2,42,1
16838.0,570.76,2,166,0
16840.0,139.85,2,239,0
16841.0,2136.2400000000002,6,64,2
16844.0,614.34,2,198,0
16845.0,253.88,1,254,0
16846.0,628.09,2,213,0
16847.0,421.45000000000005,1,254,0
16848.0,1130.2,3,12,3
16854.0,1408.96,2,53,3
16856.0,323.09000000000003,2,53,1
16857.0,352.8,1,78,1
16859.0,1184.6,5,52,3
16860.0,1610.62,3,88,3
16861.0,772.83,3,26,3
16862.0,662.33,4,183,0
16863.0,495.72,2,2,1
16864.0,409.25,2,70,1
16865.0,130.95,1,37,1
16867.0,76.74000000000001,1,325,0
16868.0,384.56,3,30,1
16870.0,450.15999999999997,1,105,1
16872.0,533.11,3,63,1
16874.0,209.89000000000001,1,15,1
16875.0,2139.0,6,73,2
16876.0,136.01,1,39,1
16880.0,321.78,1,129,1
16884.0,641.13,2,192,0
16885.0,232.94,1,21,1
16886.0,134.0,1,92,1
16887.0,465.84000000000003,2,36,1
16888.0,434.2,3,36,1
16889.0,947.98,3,33,3
16890.0,277.91,3,112,1
16891.0,1202.77,7,7,3
16892.0,236.56,2,190,0
16893.0,249.47,2,2,1
16894.0,1306.96,3,138,3
16895.0,900.63,4,74,3
16896.0,103.95,1,191,0
16898.0,496.26,3,4,1
16899.0,424.71000000000004,2,14,1
16901.0,204.26,1,365,0
16903.0,678.55,2,16,1
16904.0,1360.31,7,3,2
16905.0,1921.07,11,7,2
16906.0,850.48,3,64,3
16907.0,722.0500000000001,5,1,3
16908.0,252.59,1,358,0
16911.0,255.25,2,271,0
16912.0,1904.93,4,57,3
16913.0,310.46999999999997,2,287,0
16915.0,921.5,5,22,3
16916.0,530.14,3,8,1
16917.0,1460.3600000000001,1,268,0
16918.0,2137.72,10,58,2
16920.0,355.45,1,47,1
16921.0,255.03,2,78,1
16922.0,611.08,1,208,0
16925.0,125.65,1,176,0
16926.0,1169.6100000000001,5,7,3
16928.0,1107.58,10,9,2
16931.0,629.4,3,5,1
16932.0,262.32,2,59,1
16933.0,2536.07,7,25,2
16934.0,1152.1100000000001,4,19,3
16935.0,530.86,3,17,1
16936.0,286.39,1,21,1
16937.0,196.25,1,135,1
16939.0,433.85,3,124,1
16940.0,3377.78,5,86,2
16941.0,33.0,1,247,0
16944.0,101.36,1,245,0
16946.0,1222.04,5,19,3
16947.0,540.23,3,98,1
16948.0,433.75,4,65,1
16950.0,2527.21,8,3,2
16952.0,628.22,3,77,1
16955.0,790.74,4,4,3
16958.0,778.49,1,71,1
16960.0,1483.83,5,26,3
16961.0,560.39,2,24,1
16962.0,251.04,1,45,1
16964.0,207.85,2,369,0
16970.0,71.4,1,262,0
16972.0,749.0,2,18,1
16973.0,127.0,1,22,1
16974.0,365.5,2,158,0
16975.0,926.12,3,59,3
16977.0,496.0,4,31,3
16978.0,424.55,2,302,0
16979.0,1007.74,3,19,3
16980.0,394.37,1,64,1
16983.0,1748.15,5,5,3
16986.0,3015.55,9,81,2
16987.0,882.65,4,12,3
16988.0,256.55,1,15,1
16990.0,165.0,1,58,1
16991.0,1041.21,1,57,1
16993.0,1950.9499999999998,2,99,3
16996.0,666.6500000000001,3,18,1
16998.0,107.0,1,80,1
17000.0,406.3,2,32,1
17001.0,2651.23,8,12,2
17002.0,1077.82,4,79,3
17003.0,828.21,4,38,3
17004.0,1012.22,2,28,1
17005.0,622.36,2,106,1
17006.0,853.49,4,28,3
17007.0,230.17000000000002,1,73,1
17008.0,81.36,1,65,1
17009.0,242.06,1,187,0
17011.0,400.8,2,283,0
17012.0,360.61,1,361,0
17016.0,552.4,1,212,0
17018.0,1367.6,4,23,3
17019.0,2687.73,8,4,2
17020.0,935.62,2,178,0
17021.0,1182.22,6,78,3
17022.0,189.0,1,68,1
17023.0,800.18,3,53,3
17025.0,1152.87,4,9,3
17026.0,54.15,2,5,1
17027.0,433.07,3,82,1
17028.0,1593.83,3,217,0
17029.0,1421.3,5,18,3
17031.0,2393.5,4,14,3
17032.0,2896.69,5,239,2
17033.0,302.65000000000003,1,33,1
17034.0,530.9,2,45,1
17035.0,180.06,2,227,0
17036.0,176.9,1,19,1
17038.0,630.77,1,51,1
17039.0,1954.99,1,240,0
17040.0,13.52,1,186,0
17041.0,583.71,3,33,1
17043.0,858.47,4,11,3
17045.0,488.24,2,12,1
17046.0,1264.05,4,80,3
17047.0,1188.33,3,67,3
17048.0,1146.33,4,73,3
17050.0,1162.82,4,11,3
17051.0,465.6,3,82,1
17055.0,232.85,1,81,1
17056.0,128.60000000000002,1,374,0
17057.0,288.79,1,232,0
17059.0,2506.54,5,5,2
17062.0,640.77,4,1,3
17063.0,2177.39,6,43,2
17065.0,194.7,2,273,0
17066.0,228.34,1,362,0
17067.0,454.54,3,360,0
17069.0,3084.58,6,9,2
17070.0,133.18,1,46,1
17071.0,1364.68,4,17,3
17072.0,273.35,1,261,0
17074.0,203.05,1,198,0
17075.0,1402.51,6,65,3
17076.0,401.66999999999996,3,28,1
17077.0,306.0,1,214,0
17080.0,669.91,5,15,3
17081.0,660.48,4,31,3
17082.0,2728.18,4,30,2
17083.0,2644.01,6,45,2
17084.0,2253.22,1,32,3
17087.0,221.53,1,373,0
17089.0,128.45,1,22,1
17090.0,1105.53,6,10,3
17092.0,3737.38,7,73,2
17093.0,235.88,1,228,0
17094.0,100.2,1,59,1
17095.0,1248.09,4,66,3
17096.0,2675.8,7,19,2
17097.0,363.66,2,1,1
17098.0,591.0699999999999,3,17,1
17099.0,582.17,1,169,0
17101.0,885.3199999999999,3,30,3
17103.0,424.3,1,358,0
17104.0,474.03,1,59,1
17106.0,481.58,1,25,1
17108.0,174.95,1,299,0
17109.0,410.42,2,42,1
17110.0,336.59999999999997,2,156,0
17111.0,227.97,1,61,1
17112.0,197.57,1,138,1
17113.0,2305.59,6,210,2
17115.0,1923.99,4,184,3
17116.0,389.78,1,284,0
17121.0,314.74,1,38,1
17122.0,432.18,3,24,1
17123.0,621.37,2,75,1
17126.0,1019.48,4,17,3
17127.0,1155.0300000000002,5,64,3
17129.0,31.85,1,156,0
17132.0,1220.9099999999999,2,88,3
17134.0,212.1,1,78,1
17135.0,792.23,4,7,3
17136.0,231.68,1,298,0
17137.0,1099.81,6,52,3
17141.0,727.58,4,54,3
17142.0,696.25,3,40,1
17143.0,880.97,2,53,1
17145.0,3120.91,4,148,2
17147.0,1485.36,5,88,3
17149.0,143.10000000000002,1,87,1
17150.0,1357.95,6,12,3
17151.0,231.90000000000003,1,371,0
17152.0,327.0,1,61,1
17155.0,640.76,5,163,3
17156.0,591.87,1,127,1
17158.0,713.03,2,183,0
17159.0,560.71,2,113,1
17161.0,856.01,1,80,1
17163.0,406.68,2,81,1
17165.0,1635.64,5,17,3
17167.0,867.11,3,15,3
17168.0,400.2,1,134,1
17169.0,320.95,1,214,0
17170.0,178.68,2,10,1
17171.0,159.68,1,297,0
17172.0,638.81,2,66,1
17176.0,596.1899999999999,2,162,0
17177.0,119.5,1,141,1
17178.0,432.96,1,367,0
17179.0,795.47,3,18,3
17180.0,1452.8,7,58,2
17181.0,225.45000000000002,2,9,1
17182.0,321.3,2,58,1
17184.0,198.41000000000003,2,205,0
17185.0,229.46,3,227,0
17187.0,263.76,1,162,0
17188.0,2118.7000000000003,6,82,2
17189.0,569.88,3,196,0
17190.0,1279.99,5,39,3
17191.0,2726.77,11,4,2
17192.0,75.28,1,172,0
17193.0,610.74,2,22,1
17194.0,549.88,1,166,0
17195.0,562.98,1,291,0
17196.0,327.75,1,63,1
17198.0,521.66,2,1,1
17199.0,135.04000000000002,1,218,0
17200.0,356.71,4,23,1
17201.0,842.8199999999999,3,159,3
17202.0,160.65,1,56,1
17203.0,2004.01,4,24,3
17205.0,615.27,2,52,1
17207.0,291.77,1,288,0
17208.0,111.15,1,31,1
17209.0,595.7,3,285,0
17210.0,251.72,1,28,1
17211.0,1729.43,6,5,2
17212.0,567.5600000000001,2,94,1
17213.0,2401.07,7,2,2
17215.0,186.15,1,100,1
17216.0,63.6,1,190,0
17217.0,96.6,1,255,0
17218.0,2224.96,9,4,2
17219.0,144.9,1,52,1
17220.0,1263.86,7,53,3
17221.0,642.14,3,227,0
17222.0,1234.96,5,113,3
17223.0,398.99,2,4,1
17224.0,100.86,1,137,1
17225.0,131.15,1,217,0
17226.0,501.97999999999996,2,80,1
17227.0,1081.8600000000001,7,4,3
17228.0,1269.8899999999999,7,3,2
17233.0,369.98,2,84,1
17235.0,1354.82,7,8,2
17236.0,1013.13,6,46,3
17237.0,679.44,2,11,1
17239.0,806.95,3,23,3
17240.0,130.6,1,232,0
17242.0,1754.24,3,92,3
17244.0,871.14,4,19,3
17245.0,200.18,1,325,0
17246.0,38.92,2,182,0
17248.0,181.89000000000001,1,117,1
17249.0,68.03,1,64,1
17251.0,529.15,2,18,1
17254.0,198.29,1,37,1
17255.0,490.21999999999997,2,26,1
17256.0,258.93,3,117,1
17257.0,189.78,2,72,1
17258.0,417.3,2,32,1
17259.0,1239.11,5,4,3
17260.0,120.95,1,47,1
17261.0,221.59,1,145,1
17262.0,1504.26,7,2,2
17264.0,268.28,1,60,1
17266.0,205.14,2,135,1
17268.0,970.25,7,81,3
17269.0,491.81,1,21,1
17270.0,601.4499999999999,2,105,1
17271.0,204.3,1,372,0
17273.0,141.12,1,60,1
17274.0,465.4,1,31,1
17275.0,114.1,1,19,1
17276.0,501.24,1,38,1
17278.0,25.2,1,201,0
17280.0,118.85999999999999,1,74,1
17281.0,797.8499999999999,6,10,3
17282.0,623.08,2,92,1
17283.0,188.46,1,14,1
17284.0,911.12,1,25,1
17285.0,400.44,2,264,0
17286.0,237.81,2,36,1
17288.0,1050.8,4,26,3
17289.0,1110.78,6,12,3
17290.0,914.47,6,17,3
17292.0,271.75,2,108,1
17293.0,1896.57,8,30,2
17294.0,467.78999999999996,2,305,0
17296.0,338.13,1,366,0
17298.0,439.94,3,10,1
17299.0,336.62,2,75,1
17300.0,393.64,2,26,1
17301.0,131.15,1,260,0
17304.0,111.5,1,170,0
17305.0,2135.46,1,284,0
17306.0,1151.04,2,29,3
17309.0,237.64000000000001,2,17,1
17310.0,1025.1,2,23,1
17311.0,2181.71,4,28,3
17314.0,2376.51,9,29,2
17315.0,3318.35,5,11,2
17316.0,124.45,1,56,1
17318.0,157.32999999999998,1,361,0
17319.0,29.1,1,305,0
17320.0,1695.15,4,4,3
17321.0,1008.05,4,30,3
17322.0,922.59,5,12,3
17323.0,644.52,5,43,3
17324.0,1311.64,9,2,2
17325.0,512.77,2,46,1
17326.0,312.35,2,44,1
17327.0,152.35,2,45,1
17328.0,104.7,1,309,0
17329.0,475.42,3,367,0
17330.0,59.900000000000006,2,180,0
17332.0,827.77,5,164,3
17334.0,328.13,1,42,1
17335.0,497.04,2,19,1
17336.0,81.12,1,108,1
17339.0,119.0,2,1,1
17341.0,1006.53,3,2,3
17342.0,1227.54,4,15,3
17343.0,1066.3,5,12,3
17344.0,299.74,1,364,0
17345.0,1066.94,6,11,3
17348.0,1274.39,4,73,3
17349.0,674.16,4,16,3
17350.0,612.381,3,30,1
17351.0,1377.23,9,63,2
17352.0,36.25,1,332,0
17353.0,1502.0,2,127,3
17354.0,1740.8999999999999,3,64,3
17355.0,273.31,1,22,1
17356.0,768.25,4,190,0
17358.0,500.2,3,12,1
17359.0,156.6,1,284,0
17360.0,632.27,3,21,1
17361.0,383.59000000000003,2,312,0
17362.0,711.8100000000001,5,36,3
17363.0,920.46,3,31,3
17365.0,3417.13,7,22,2
17366.0,1077.24,2,68,1
17368.0,879.42,6,11,3
17369.0,979.1999999999999,1,91,1
17371.0,232.97,3,259,0
17373.0,520.58,3,54,1
17374.0,231.34,1,31,1
17375.0,260.45,1,67,1
17376.0,250.44,2,40,1
17378.0,10.95,1,10,1
17380.0,645.0,3,70,1
17382.0,836.88,7,71,3
17383.0,110.69999999999999,1,89,1
17384.0,171.15,1,103,1
17386.0,126.35000000000001,1,21,1
17388.0,1415.81,7,56,2
17390.0,149.3,1,56,1
17392.0,168.65,1,86,1
17393.0,381.15,2,46,1
17395.0,97.5,1,144,1
17396.0,1476.3,7,7,2
17397.0,516.87,1,52,1
17400.0,2525.44,3,217,3
17401.0,114.85,1,177,0
17403.0,118.95,1,86,1
17406.0,2704.63,11,2,2
17407.0,552.9,1,47,1
17408.0,283.44000000000005,2,136,1
17411.0,646.44,2,22,1
17412.0,3159.46,10,8,2
17413.0,560.14,2,40,1
17414.0,1471.52,4,59,3
17417.0,164.18,1,184,0
17418.0,206.60000000000002,1,23,1
17419.0,2273.95,8,3,2
17420.0,485.6,4,9,3
17421.0,1059.41,3,22,3
17422.0,1615.39,5,17,3
17423.0,420.54,1,29,1
17426.0,3040.51,7,88,2
17429.0,832.54,2,32,1
17430.0,469.40999999999997,3,1,1
17432.0,1363.23,7,21,2
17433.0,266.8,1,21,1
17435.0,331.35,1,47,1
17436.0,317.76,3,44,1
17437.0,369.68,1,165,0
17438.0,1034.32,4,80,3
17439.0,325.74,1,291,0
17440.0,137.16,1,185,0
17441.0,293.35,1,368,0
17442.0,2371.74,9,17,2
17449.0,2348.94,6,23,2
17454.0,1030.41,6,98,3
17456.0,975.5600000000001,2,1,1
17458.0,213.08,1,17,1
17463.0,659.4,2,196,0
17464.0,617.1800000000001,2,158,0
17465.0,2542.79,7,61,2
17467.0,102.6,1,31,1
17468.0,57.8,1,11,1
17470.0,1679.8,7,3,2
17471.0,321.65000000000003,1,110,1
17472.0,224.81,1,264,0
17473.0,607.0,2,44,1
17474.0,1047.0,1,235,0
17476.0,489.86,2,31,1
17477.0,1144.3,2,248,0
17478.0,1272.8,2,44,3
17479.0,389.26000000000005,1,268,0
17480.0,370.40999999999997,1,80,1
17482.0,775.64,2,123,1
17483.0,177.69,1,50,1
17484.0,209.57,2,212,0
17487.0,160.55,1,364,0
17488.0,336.5,1,277,0
17490.0,658.18,2,24,1
17491.0,2422.2000000000003,8,3,2
17492.0,747.85,2,114,1
17493.0,100.91000000000001,1,21,1
17494.0,54.699999999999996,1,137,1
17495.0,309.16,1,26,1
17496.0,1141.84,3,199,0
17497.0,287.25,2,26,1
17499.0,718.51,1,197,0
17505.0,1289.64,3,186,3
17510.0,206.07999999999998,1,56,1
17512.0,2542.83,8,88,2
17513.0,645.6,2,44,1
17514.0,313.35,1,305,0
17515.0,963.49,5,30,3
17516.0,182.62,1,14,1
17518.0,329.42,2,61,1
17519.0,3265.45,10,4,2
17521.0,554.85,2,30,1
17524.0,394.14,2,74,1
17525.0,739.2,2,33,1
17526.0,2970.14,9,1,2
17529.0,1240.25,2,246,0
17530.0,725.21,3,1,1
17531.0,970.12,2,163,0
17532.0,65.34,1,21,1
17533.0,34.8,1,70,1
17534.0,1445.47,4,87,3
17536.0,288.33,2,56,1
17539.0,1161.84,3,264,0
17540.0,1011.7,4,19,3
17541.0,119.86,1,145,1
17542.0,170.1,2,277,0
17543.0,120.05,1,185,0
17544.0,944.82,3,26,3
17545.0,767.54,3,26,3
17547.0,727.85,2,11,1
17548.0,627.96,3,14,1
17550.0,2239.48,6,33,2
17552.0,2154.88,10,8,2
17553.0,2270.0,3,108,3
17555.0,565.43,3,61,1
17556.0,142.77,1,15,1
17557.0,34.0,1,368,0
17558.0,259.17,1,29,1
17559.0,167.62,1,148,1
17560.0,1040.85,4,31,3
17561.0,537.9,3,26,1
17563.0,392.38,2,214,0
17565.0,131.83,1,222,0
17567.0,1024.55,2,8,1
17568.0,374.45,1,269,0
17571.0,205.23999999999998,1,178,0
17572.0,496.26000000000005,7,9,3
17575.0,171.7,1,303,0
17577.0,348.75,2,281,0
17578.0,903.87,6,110,3
17579.0,304.38,1,214,0
17580.0,325.3,2,12,1
17582.0,1271.68,4,82,3
17583.0,135.95,1,196,0
17585.0,948.03,3,81,3
17586.0,167.4,1,255,0
17587.0,173.76,1,264,0
17588.0,1699.35,4,32,3
17591.0,519.95,2,3,1
17592.0,148.3,1,374,0
17594.0,1504.7,2,85,3
17596.0,2075.7400000000002,7,4,2
17597.0,1439.72,4,54,3
17598.0,409.98,1,17,1
17599.0,52.05,1,113,1
17601.0,296.65,1,16,1
17602.0,2300.01,8,108,2
17603.0,1393.66,3,253,0
17604.0,633.02,4,58,3
17605.0,160.75,1,226,0
17606.0,87.30000000000001,1,373,0
17607.0,333.81,1,12,1
17608.0,296.07,2,85,1
17609.0,777.0799999999999,6,38,3
17610.0,1511.94,5,176,3
17615.0,392.2,3,23,1
17616.0,489.59999999999997,2,3,1
17617.0,385.19,1,194,0
17618.0,3071.36,8,19,2
17621.0,1795.22,3,40,3
17622.0,1130.21,2,233,0
17623.0,1838.72,6,45,2
17624.0,725.15,2,73,1
17626.0,254.0,1,238,0
17627.0,296.36,1,114,1
17629.0,641.4,2,24,1
17631.0,470.16,4,10,3
17633.0,732.55,3,15,1
17635.0,1265.58,3,60,3
17638.0,842.4,2,283,0
17639.0,506.67,5,23,3
17640.0,2547.28,5,15,2
17642.0,1112.2,3,65,3
17643.0,439.7,2,9,1
17644.0,3132.96,9,30,2
17646.0,3141.4,10,1,2
17647.0,198.6,2,305,0
17648.0,418.87,1,21,1
17649.0,710.4,2,105,1
17651.0,1758.52,6,134,3
17655.0,1013.54,3,2,3
17657.0,126.0,1,66,1
17659.0,835.33,3,8,3
17660.0,163.47,1,373,0
17662.0,412.92,2,297,0
17663.0,3372.92,10,53,2
17664.0,561.59,2,110,1
17665.0,563.1,1,129,1
17666.0,1319.6399999999999,3,113,3
17667.0,1895.19,4,71,3
17669.0,2735.63,3,98,3
17671.0,830.63,2,1,1
17672.0,2485.57,4,53,2
17673.0,2578.91,7,11,2
17674.0,300.66,1,4,1
17676.0,1378.16,5,2,3
17678.0,301.65,1,239,0
17679.0,1585.5,5,157,3
17680.0,313.05,2,19,1
17681.0,731.2,5,233,0
17682.0,1982.45,6,4,2
17683.0,819.01,3,21,3
17685.0,2751.64,6,8,2
17686.0,2557.35,2,59,3
17687.0,432.68,1,56,1
17688.0,304.2,1,29,1
17689.0,317.08,2,24,1
17690.0,2685.2,8,2,2
17691.0,489.65000000000003,3,4,1
17692.0,2234.86,8,32,2
17694.0,1412.85,2,147,3
17695.0,980.7,3,30,3
17699.0,442.0,2,112,1
17702.0,1319.67,2,19,3
17703.0,296.1,1,54,1
17705.0,260.38,2,91,1
17707.0,456.90000000000003,6,12,3
17708.0,620.85,2,38,1
17709.0,533.56,4,106,3
17710.0,293.5,1,59,1
17713.0,1198.09,4,18,3
17714.0,1257.18,4,60,3
17715.0,163.2,1,228,0
17717.0,376.92,1,57,1
17718.0,299.83,1,280,0
17720.0,1572.97,7,3,2
17721.0,307.21000000000004,1,295,0
17722.0,2006.32,2,2,3
17723.0,102.0,1,11,1
17726.0,1092.06,7,31,3
17728.0,1362.75,2,40,3
17729.0,438.65000000000003,1,232,0
17730.0,2475.32,7,18,2
17731.0,468.88,2,257,0
17732.0,2166.42,8,8,2
17734.0,741.69,3,161,0
17738.0,2304.51,9,31,2
17740.0,426.9,6,25,3
17741.0,101.1,2,42,1
17742.0,1743.3700000000001,9,64,2
17743.0,229.2,1,84,1
17744.0,326.74,1,16,1
17745.0,600.34,2,113,1
17746.0,793.9300000000001,3,107,3
17748.0,358.15,1,163,0
17749.0,351.66,1,182,0
17751.0,157.85999999999999,1,57,1
17753.0,382.06,4,100,1
17754.0,2786.57,8,10,2
17756.0,728.75,3,11,1
17758.0,1555.83,4,63,3
17759.0,441.92,2,29,1
17760.0,631.34,5,9,3
17762.0,129.75,1,92,1
17763.0,71.15,3,289,0
17764.0,741.02,3,38,1
17765.0,156.37,1,84,1
17766.0,299.61,2,17,1
17767.0,141.85,1,46,1
17768.0,1210.83,4,23,3
17769.0,3095.95,7,19,2
17771.0,141.6,2,72,1
17772.0,187.3,1,28,1
17773.0,575.37,2,150,1
17774.0,2059.1,5,33,3
17776.0,329.3,2,22,1
17778.0,197.70000000000002,1,297,0
17780.0,346.56,3,303,0
17782.0,679.02,2,18,1
17783.0,93.49,1,148,1
17784.0,112.86,1,186,0
17785.0,271.44,2,81,1
17787.0,736.28,1,7,1
17789.0,171.25,1,297,0
17790.0,815.11,6,14,3
17792.0,368.35,2,103,1
17794.0,147.3,2,322,0
17796.0,661.04,4,5,3
17797.0,1191.44,5,31,3
17798.0,172.17,1,217,0
17799.0,3207.76,10,25,2
17801.0,770.03,3,87,1
17802.0,3761.38,8,8,2
17803.0,184.66,1,28,1
17804.0,383.78000000000003,3,12,1
17805.0,414.72,1,246,0
17807.0,437.87,3,31,1
17808.0,262.64,4,184,0
17810.0,343.21,2,304,0
17811.0,1757.98,8,10,2
17812.0,405.48,4,4,1
17814.0,1609.37,2,11,3
17815.0,591.96,1,29,1
17816.0,75.76,3,1,1
17817.0,400.46999999999997,3,14,1
17818.0,124.78,1,373,0
17819.0,2907.65,6,7,2
17820.0,180.60999999999999,1,10,1
17821.0,334.62,1,42,1
17822.0,2154.08,5,56,2
17823.0,449.25,2,57,1
17825.0,701.96,4,234,0
17826.0,133.34,1,10,1
17827.0,388.84,1,257,0
17833.0,338.46000000000004,1,359,0
17834.0,689.6700000000001,2,50,1
17838.0,3786.7000000000003,10,1,2
17840.0,175.9,1,79,1
17842.0,430.69,1,238,0
17843.0,114.92,1,47,1
17845.0,596.09,4,191,0
17847.0,125.74000000000001,2,151,1
17849.0,457.96000000000004,4,116,3
17851.0,1552.35,6,58,3
